,mId,mCode,mName,pmCode,pmName,pmMain,pmLeng,pmDiff,pmUp,pmDown
4209,0000000080,261401101,천마산,47980,남부민동구간,-,0.04,쉬움,1,0
4210,0000000080,261401101,천마산,47981,암남동구간,-,0.07,중간,1,1
4211,0000000080,261401101,천마산,47982,아미동2가구간,-,0.4,쉬움,7,5
4212,0000000080,261401101,천마산,47983,남부민동구간,-,0.01,쉬움,1,0
4213,0000000080,261401101,천마산,47984,남부민동구간,-,0.27,쉬움,5,3
4214,0000000080,261401101,천마산,47985,암남동구간,-,0.2,쉬움,4,2
4215,0000000080,261401101,천마산,47986,남부민동구간,-,0.07,쉬움,1,1
4216,0000000080,261401101,천마산,47987,초장동구간,-,0.22,쉬움,4,3
4217,0000000080,261401101,천마산,47988,초장동구간,-,0.07,쉬움,1,1
4218,0000000080,261401101,천마산,47989,남부민동구간,-,0.08,쉬움,1,1
4219,0000000080,261401101,천마산,47990,남부민동구간,-,0.1,쉬움,2,1
4220,0000000080,261401101,천마산,47991,남부민동구간,-,0.01,쉬움,1,0
4221,0000000080,261401101,천마산,47992,남부민동구간,-,0.19,쉬움,3,2
4222,0000000080,261401101,천마산,47993,아미동2가구간,-,0.18,쉬움,3,2
4223,0000000080,261401101,천마산,47994,아미동2가구간,-,0.2,쉬움,4,2
4224,0000000080,261401101,천마산,47995,남부민동구간,-,0.03,쉬움,1,0
4225,0000000080,261401101,천마산,47996,감천동구간,-,0.15,쉬움,3,2
4226,0000000080,261401101,천마산,47997,아미동2가구간,-,0.33,쉬움,6,4
4227,0000000080,261401101,천마산,47998,감천동구간,-,0.18,쉬움,3,2
4228,0000000080,261401101,천마산,47999,아미동2가구간,-,0.17,쉬움,3,2
4229,0000000080,261401101,천마산,48000,초장동구간,-,0.06,쉬움,1,1
4230,0000000080,261401101,천마산,48001,남부민동구간,-,0.02,쉬움,1,0
4231,0000000080,261401101,천마산,48002,남부민동구간,-,0.13,쉬움,2,2
4232,0000000080,261401101,천마산,48003,남부민동구간,-,0.01,중간,1,0
4233,0000000080,261401101,천마산,48004,아미동2가구간,-,0.06,쉬움,1,1
4234,0000000080,261401101,천마산,48005,아미동2가구간,-,0.14,쉬움,2,2
4235,0000000080,261401101,천마산,48006,아미동2가구간,-,0.58,쉬움,10,7
4236,0000000080,413602201,천마산,48007,호평동구간,-,1.07,쉬움,23,16
4237,0000000080,413602201,천마산,48008,묵현리구간,-,1.15,쉬움,20,14
4238,0000000080,413602201,천마산,48009,묵현리구간,-,1.32,쉬움,40,28
4239,0000000080,413602201,천마산,48010,용정리구간,-,0.37,쉬움,7,5
4240,0000000080,413602201,천마산,48011,-,-,0.2,쉬움,4,2
4241,0000000080,413602201,천마산,48012,-,-,0.21,쉬움,4,3
4242,0000000080,413602201,천마산,48013,호평동구간,-,0.12,쉬움,2,1
4243,0000000080,413602201,천마산,48014,-,-,0.7,쉬움,12,9
4244,0000000080,413602201,천마산,48015,호평동구간,-,0.85,쉬움,15,11
4245,0000000080,413602201,천마산,48016,-,-,0.24,쉬움,4,3
4246,0000000080,413602201,천마산,48017,-,-,0.28,쉬움,5,3
4247,0000000080,413602201,천마산,48018,용정리구간,-,0.34,쉬움,6,4
4248,0000000080,413602201,천마산,48019,-,-,0.24,쉬움,4,3
4249,0000000080,413602201,천마산,48020,-,-,1.4,쉬움,25,17
4250,0000000080,413602201,천마산,48021,용정리구간,-,0.13,쉬움,2,2
4251,0000000080,413602201,천마산,48022,묵현리구간,-,1.07,쉬움,19,13
4252,0000000080,413602201,천마산,48023,-,-,0.73,쉬움,13,9
4253,0000000080,413602201,천마산,48024,-,-,1.19,쉬움,21,15
4254,0000000080,413602201,천마산,48025,-,-,1.65,쉬움,29,20
4255,0000000080,413602201,천마산,48026,묵현리구간,-,0.75,쉬움,13,9
4256,0000000080,413602201,천마산,48027,묵현리구간,-,0.07,쉬움,1,1
4257,0000000080,413602201,천마산,48028,-,-,0.05,쉬움,1,1
4258,0000000080,413602201,천마산,48029,묵현리구간,-,0.07,쉬움,1,1
4259,0000000080,413602201,천마산,48030,묵현리구간,-,1.15,쉬움,25,17
4260,0000000080,413602201,천마산,48031,-,-,0.41,쉬움,7,5
4261,0000000080,413602201,천마산,48032,송능리구간,-,0.81,쉬움,15,11
4262,0000000080,413602201,천마산,48033,-,-,0.52,쉬움,9,6
4263,0000000080,413602201,천마산,48034,-,-,0.29,쉬움,5,4
4264,0000000080,413602201,천마산,48035,-,-,0.42,쉬움,7,5
4265,0000000080,413602201,천마산,48036,-,-,0.65,쉬움,11,8
4266,0000000080,413602201,천마산,48037,-,-,0.97,쉬움,17,12
4267,0000000080,413602201,천마산,48038,-,-,0.75,쉬움,13,9
4268,0000000080,413602201,천마산,48039,-,-,4.88,쉬움,86,60
4269,0000000080,413602201,천마산,48040,-,-,2.83,쉬움,50,35
4270,0000000080,413602201,천마산,48041,-,-,0.3,쉬움,5,4
4271,0000000080,413602201,천마산,48042,-,-,0.73,쉬움,13,9
4272,0000000080,413602201,천마산,48043,-,-,0.41,쉬움,7,5
4273,0000000080,413602201,천마산,48044,-,-,0.46,쉬움,8,6
4274,0000000080,413602201,천마산,48045,묵현리구간,-,0.29,쉬움,5,4
4275,0000000080,413602201,천마산,48046,가곡리구간,-,0.18,쉬움,3,2
4276,0000000080,413602201,천마산,48047,-,-,0.14,쉬움,2,2
4277,0000000080,413602201,천마산,48048,-,-,0.27,쉬움,5,3
4278,0000000080,413602201,천마산,48049,-,-,0.11,쉬움,2,1
4279,0000000080,413602201,천마산,48050,묵현리구간,-,0.75,중간,23,16
4280,0000000080,413602201,천마산,48051,-,-,0.51,쉬움,9,6
4281,0000000080,413602201,천마산,48052,-,-,0.28,쉬움,5,3
4282,0000000080,413602201,천마산,48053,묵현리구간,-,0.32,쉬움,6,4
4283,0000000080,413602201,천마산,48054,묵현리구간,-,0.06,쉬움,1,1
4284,0000000080,413602201,천마산,48055,-,-,0.08,쉬움,1,1
4285,0000000080,413602201,천마산,48056,-,-,0.95,쉬움,17,12
4286,0000000080,413602201,천마산,48057,묵현리구간,-,0.41,쉬움,7,5
4287,0000000080,413602201,천마산,48058,-,-,1.18,쉬움,21,15
4288,0000000080,413602201,천마산,48059,-,-,0.78,쉬움,14,10
4289,0000000080,413602201,천마산,48060,-,-,0.79,쉬움,14,10
4290,0000000080,413602201,천마산,48061,-,-,0.02,쉬움,1,0
4291,0000000080,413602201,천마산,48062,-,-,0.85,쉬움,15,11
4292,0000000080,413602201,천마산,48063,-,-,1.86,쉬움,33,23
4293,0000000080,413602201,천마산,48064,-,-,0.03,쉬움,1,0
4294,0000000080,413602201,천마산,48065,-,-,1.21,쉬움,21,15
4295,0000000080,413602201,천마산,48066,-,-,0.22,쉬움,4,3
4296,0000000080,413602201,천마산,48067,-,-,0.33,쉬움,6,4
4297,0000000080,413602201,천마산,48068,송능리구간,-,1.59,쉬움,40,28
4298,0000000080,413602201,천마산,48069,-,-,0.4,쉬움,7,5
4299,0000000080,413602201,천마산,48070,-,-,0.53,쉬움,9,7
4300,0000000080,413602201,천마산,48071,-,-,0.15,쉬움,3,2
4301,0000000080,413602201,천마산,48072,-,-,0.35,쉬움,6,4
4302,0000000080,413602201,천마산,48073,-,-,0.01,쉬움,1,0
4303,0000000080,413602201,천마산,48074,호평동구간,-,0.33,쉬움,6,4
4304,0000000080,413602201,천마산,48075,-,-,0.27,쉬움,5,3
4305,0000000080,413602201,천마산,48076,-,-,0.38,쉬움,7,5
4306,0000000080,413602201,천마산,48077,-,-,0.72,쉬움,13,9
4307,0000000080,413602201,천마산,48078,-,-,0.46,쉬움,8,6
4308,0000000080,413602201,천마산,48079,-,-,0.55,쉬움,10,7
4309,0000000080,413602201,천마산,48080,-,-,0.16,쉬움,3,2
4310,0000000080,413602201,천마산,48081,-,-,1.14,쉬움,20,14
4311,0000000080,413602201,천마산,48082,-,-,0.48,쉬움,8,6
4312,0000000080,413602201,천마산,48083,-,-,0.37,쉬움,7,5
4313,0000000080,413602201,천마산,48084,-,-,0.71,쉬움,13,9
4314,0000000080,413602201,천마산,48085,-,-,0.06,쉬움,1,1
4315,0000000080,413602201,천마산,48086,-,-,0.1,쉬움,2,1
4316,0000000080,413602201,천마산,48087,가곡리구간,-,0.15,쉬움,3,2
4317,0000000080,413602201,천마산,48088,-,-,0.13,쉬움,2,2
4318,0000000080,413602201,천마산,48089,-,-,0.98,쉬움,17,12
4319,0000000080,413602201,천마산,48090,-,-,1.14,쉬움,20,14
4320,0000000080,413602201,천마산,48091,-,-,0.39,쉬움,7,5
4321,0000000080,413602201,천마산,48092,-,-,0.68,쉬움,12,8
4322,0000000080,413602201,천마산,48093,가곡리구간,-,0.4,쉬움,7,5
4323,0000000080,413602201,천마산,48094,-,-,0.09,쉬움,2,1
4324,0000000080,413602201,천마산,48095,-,-,0.55,쉬움,10,7
4325,0000000080,413602201,천마산,48096,-,-,0.46,쉬움,8,6
4326,0000000080,413602201,천마산,48097,-,-,0.17,쉬움,3,2
4327,0000000080,413602201,천마산,48098,-,-,0.13,쉬움,2,2
4328,0000000080,413602201,천마산,48099,팔현리구간,-,3.47,쉬움,61,43
4329,0000000080,413602201,천마산,48100,-,-,0.61,쉬움,11,8
4330,0000000080,413602201,천마산,48101,오남리구간,-,0.7,쉬움,15,11
4331,0000000080,413602201,천마산,48102,오남리구간,-,0.66,쉬움,14,10
4332,0000000080,413602201,천마산,48103,-,-,2.64,쉬움,47,33
4333,0000000080,413602201,천마산,48104,가곡리구간,-,3.31,쉬움,58,41
4334,0000000080,413602201,천마산,48105,가곡리구간,-,3.85,쉬움,68,48
4335,0000000080,413602201,천마산,48106,팔현리구간,-,3.24,쉬움,57,40
4336,0000000080,413602201,천마산,48107,-,-,2.42,쉬움,43,30
4337,0000000080,413602201,천마산,48108,묵현리구간,-,0.41,쉬움,7,5
4338,0000000080,413602201,천마산,48109,-,-,0.2,쉬움,4,2
4339,0000000080,413602201,천마산,48110,-,-,0.17,쉬움,3,2
4340,0000000080,413602201,천마산,48111,팔현리구간,-,1.67,쉬움,29,21
4341,0000000080,413602201,천마산,48112,-,-,0.1,쉬움,2,1
4342,0000000080,413602201,천마산,48113,묵현리구간,-,0.8,쉬움,14,10
4343,0000000080,413602201,천마산,48114,묵현리구간,-,0.16,쉬움,3,2
4344,0000000080,413602201,천마산,48115,묵현리구간,-,0.13,쉬움,2,2
4345,0000000080,413602201,천마산,48116,묵현리구간,-,0.38,쉬움,7,5
4346,0000000080,413602201,천마산,48117,묵현리구간,-,0.53,쉬움,9,7
4347,0000000080,413602201,천마산,48118,묵현리구간,-,0.14,쉬움,2,2
4348,0000000080,427707401,천마산,48119,낙동리구간,-,2.61,쉬움,98,69
4349,0000000080,451102101,천마산,48120,호성동1가구간,-,0.09,쉬움,2,1
4350,0000000080,451102101,천마산,48121,호성동1가구간,-,0.08,쉬움,1,1
4351,0000000080,451102101,천마산,48122,호성동1가구간,-,0.05,쉬움,1,1
4352,0000000080,451102101,천마산,48123,호성동1가구간,-,0.05,쉬움,1,1
4353,0000000080,451102101,천마산,48124,호성동1가구간,-,0.04,쉬움,1,0
4354,0000000080,451102101,천마산,48125,덕진동1가구간,-,0.22,쉬움,4,3
4355,0000000080,451102101,천마산,48126,덕진동1가구간,-,0.21,쉬움,4,3
4356,0000000080,451102101,천마산,48127,송천동1가구간,-,0.1,쉬움,2,1
4357,0000000080,451102101,천마산,48128,송천동1가구간,-,0.38,쉬움,7,5
4358,0000000080,451102101,천마산,48129,호성동1가구간,-,0.02,쉬움,1,0
4359,0000000080,451102101,천마산,48130,호성동1가구간,-,0.02,쉬움,1,0
4360,0000000080,451102101,천마산,48131,덕진동1가구간,-,0.09,쉬움,2,1
4361,0000000080,451102101,천마산,48132,호성동1가구간,-,0.1,쉬움,2,1
4362,0000000080,451102101,천마산,48133,호성동1가구간,-,0.05,쉬움,1,1
4363,0000000080,451102101,천마산,48134,덕진동1가구간,-,0.43,쉬움,8,5
4364,0000000080,451102101,천마산,48135,송천동1가구간,-,0.38,쉬움,7,5
4365,0000000080,451102101,천마산,48136,송천동1가구간,-,0.08,쉬움,1,1
4366,0000000080,451102101,천마산,48137,덕진동1가구간,-,0.03,쉬움,1,0
4367,0000000080,451102101,천마산,48138,덕진동1가구간,-,0.02,쉬움,1,0
4368,0000000080,451102101,천마산,48139,호성동1가구간,-,0.05,쉬움,1,1
4369,0000000080,451102101,천마산,48140,덕진동1가구간,-,0.12,쉬움,2,1
4370,0000000080,451102101,천마산,48141,호성동1가구간,-,0.03,쉬움,1,0
4371,0000000080,451102101,천마산,48142,호성동1가구간,-,0.09,쉬움,2,1
4372,0000000080,451102101,천마산,48143,호성동1가구간,-,0.02,쉬움,1,0
4373,0000000080,451102101,천마산,48144,호성동1가구간,-,0.02,쉬움,1,0
4374,0000000080,451102101,천마산,48145,호성동1가구간,-,0.07,쉬움,1,1
4375,0000000080,451102101,천마산,48146,호성동1가구간,-,0.05,쉬움,1,1
4376,0000000080,451102101,천마산,48147,송천동1가구간,-,0.07,쉬움,1,1
4377,0000000080,451102101,천마산,48148,송천동1가구간,-,0.3,쉬움,5,4
4378,0000000080,451102101,천마산,48149,덕진동1가구간,-,0.27,쉬움,5,3
4379,0000000080,451102101,천마산,48150,호성동1가구간,-,0.08,쉬움,1,1
4380,0000000080,451102101,천마산,48151,호성동1가구간,-,0.05,쉬움,1,1
4381,0000000080,451903501,천마산,48152,호곡리구간,-,3.71,쉬움,139,97
4382,0000000080,461302801,천마산,48153,평사길18-정상구간,-,1.15,쉬움,35,24
4383,0000000080,472804101,천마산,48154,말응리구간,-,3.43,쉬움,61,42
4384,0000000081,483302101,천성산,48459,사송리구간,-,3.19,쉬움,56,39
4385,0000000081,483302101,천성산,48460,여락리구간,-,0.98,쉬움,17,12
4386,0000000081,483302101,천성산,48461,여락리구간,-,4.1,쉬움,72,51
4387,0000000081,483302101,천성산,48462,용연리구간,-,1.36,쉬움,41,29
4388,0000000081,483302101,천성산,48463,-,-,0.67,쉬움,12,8
4389,0000000081,483302101,천성산,48464,-,-,2.27,쉬움,40,28
4390,0000000081,483302101,천성산,48465,-,-,1.81,쉬움,32,22
4391,0000000081,483302101,천성산,48466,-,-,0.19,쉬움,3,2
4392,0000000081,483302101,천성산,48467,-,-,1.52,쉬움,27,19
4393,0000000081,483302101,천성산,48468,-,-,0.19,쉬움,3,2
4394,0000000081,483302101,천성산,48469,용연리구간,-,0.07,쉬움,1,1
4395,0000000081,483302101,천성산,48470,-,-,1.88,쉬움,33,23
4396,0000000081,483302101,천성산,48471,-,-,0.19,쉬움,3,2
4397,0000000081,483302101,천성산,48472,-,-,0.95,쉬움,17,12
4398,0000000081,483302101,천성산,48473,-,-,1.08,쉬움,19,13
4399,0000000081,483302101,천성산,48474,-,-,0.99,쉬움,17,12
4400,0000000081,483302101,천성산,48475,-,-,0.15,쉬움,3,2
4401,0000000081,483302101,천성산,48476,-,-,0.18,쉬움,3,2
4402,0000000081,483302101,천성산,48477,-,-,0.05,쉬움,1,1
4403,0000000081,483302101,천성산,48478,-,-,0.47,쉬움,8,6
4404,0000000081,483302101,천성산,48479,-,-,0.43,중간,9,6
4405,0000000081,483302101,천성산,48480,-,-,0.3,쉬움,5,4
4406,0000000081,483302101,천성산,48481,-,-,0.09,쉬움,2,1
4407,0000000081,483302101,천성산,48482,-,-,0.48,쉬움,8,6
4408,0000000081,483302101,천성산,48483,-,-,0.42,쉬움,7,5
4409,0000000081,483302101,천성산,48484,-,-,0.26,쉬움,5,3
4410,0000000081,483302101,천성산,48485,-,-,0.02,쉬움,1,0
4411,0000000081,483302101,천성산,48486,-,-,0.02,쉬움,1,0
4412,0000000081,483302101,천성산,48487,-,-,0.29,쉬움,5,4
4413,0000000081,483302101,천성산,48488,-,-,0.19,쉬움,3,2
4414,0000000081,483302101,천성산,48489,-,-,0.79,쉬움,14,10
4415,0000000081,483302101,천성산,48490,-,-,0.35,쉬움,6,4
4416,0000000081,483302101,천성산,48491,-,-,0.52,쉬움,9,6
4417,0000000081,483302101,천성산,48492,-,-,0.43,쉬움,8,5
4418,0000000081,483302101,천성산,48493,-,-,0.43,쉬움,8,5
4419,0000000081,483302101,천성산,48494,-,-,0.41,쉬움,7,5
4420,0000000081,483302101,천성산,48495,-,-,0.45,쉬움,8,6
4421,0000000081,483302101,천성산,48496,-,-,0.36,쉬움,6,4
4422,0000000081,483302101,천성산,48497,-,-,0.46,쉬움,8,6
4423,0000000081,483302101,천성산,48498,-,-,0.55,쉬움,10,7
4424,0000000081,483302101,천성산,48499,-,-,0.75,쉬움,13,9
4425,0000000081,483302101,천성산,48500,-,-,1.04,쉬움,18,13
4426,0000000081,483302101,천성산,48501,-,-,0.57,쉬움,10,7
4427,0000000081,483302101,천성산,48502,-,-,0.29,쉬움,5,4
4428,0000000081,483302101,천성산,48503,-,-,0.06,쉬움,1,1
4429,0000000081,483302101,천성산,48504,-,-,0.27,쉬움,5,3
4430,0000000081,483302101,천성산,48505,-,-,0.5,쉬움,9,6
4431,0000000081,483302101,천성산,48506,-,-,0.27,쉬움,5,3
4432,0000000081,483302101,천성산,48507,-,-,0.83,쉬움,15,10
4433,0000000081,483302101,천성산,48508,-,-,0.02,쉬움,1,0
4434,0000000081,483302101,천성산,48509,-,-,0.24,쉬움,4,3
4435,0000000081,483302101,천성산,48510,-,-,0.92,쉬움,16,11
4436,0000000081,483302101,천성산,48511,-,-,0.22,쉬움,4,3
4437,0000000081,483302101,천성산,48512,-,-,0.27,쉬움,5,3
4438,0000000081,483302101,천성산,48513,-,-,0.44,쉬움,8,5
4439,0000000081,483302101,천성산,48514,-,-,0.15,쉬움,3,2
4440,0000000081,483302101,천성산,48515,-,-,0.21,쉬움,4,3
4441,0000000081,483302101,천성산,48516,-,-,0.12,쉬움,2,1
4442,0000000081,483302101,천성산,48517,-,-,0.14,쉬움,2,2
4443,0000000081,483302101,천성산,48518,-,-,0.64,쉬움,11,8
4444,0000000081,483302101,천성산,48519,-,-,0.54,쉬움,10,7
4445,0000000081,483302101,천성산,48520,-,-,0.19,쉬움,3,2
4446,0000000081,483302101,천성산,48521,-,-,0.22,쉬움,4,3
4447,0000000081,483302101,천성산,48522,-,-,0.65,쉬움,11,8
4448,0000000081,483302101,천성산,48523,-,-,0.33,쉬움,6,4
4449,0000000081,483302101,천성산,48524,-,-,0.36,쉬움,6,4
4450,0000000081,483302101,천성산,48525,-,-,0.09,쉬움,2,1
4451,0000000081,483302101,천성산,48526,-,-,0.29,쉬움,5,4
4452,0000000081,483302101,천성산,48527,-,-,0.25,쉬움,4,3
4453,0000000081,483302101,천성산,48528,-,-,0.13,쉬움,2,2
4454,0000000081,483302101,천성산,48529,-,-,1.82,쉬움,32,22
4455,0000000081,483302101,천성산,48530,주남동구간,-,0.44,쉬움,8,5
4456,0000000081,483302101,천성산,48531,-,-,0.42,쉬움,7,5
4457,0000000081,483302101,천성산,48532,-,-,0.43,쉬움,8,5
4458,0000000081,483302101,천성산,48533,-,-,1.97,쉬움,35,24
4459,0000000081,483302101,천성산,48534,-,-,0.84,쉬움,15,10
4460,0000000081,483302101,천성산,48535,-,-,1.17,쉬움,21,14
4461,0000000081,483302101,천성산,48536,-,-,0.35,쉬움,6,4
4462,0000000081,483302101,천성산,48537,-,-,0.7,쉬움,12,9
4463,0000000081,483302101,천성산,48538,-,-,0.43,쉬움,8,5
4464,0000000081,483302101,천성산,48539,-,-,0.55,쉬움,10,7
4465,0000000081,483302101,천성산,48540,-,-,0.24,쉬움,4,3
4466,0000000081,483302101,천성산,48541,-,-,0.35,쉬움,6,4
4467,0000000081,483302101,천성산,48542,-,-,0.27,쉬움,5,3
4468,0000000081,483302101,천성산,48543,-,-,0.36,쉬움,6,4
4469,0000000081,483302101,천성산,48544,-,-,1.1,쉬움,19,14
4470,0000000081,483302101,천성산,48545,-,-,0.0,쉬움,1,0
4471,0000000081,483302101,천성산,48546,소주동구간,-,1.78,쉬움,31,22
4472,0000000081,483302101,천성산,48547,소주동구간,-,1.74,쉬움,31,21
4473,0000000081,483302101,천성산,48548,-,-,0.62,쉬움,11,8
4474,0000000081,483302101,천성산,48549,주남동구간,-,1.8,쉬움,45,32
4475,0000000081,483302101,천성산,48550,-,-,1.55,쉬움,27,19
4476,0000000081,483302101,천성산,48551,-,-,0.51,쉬움,9,6
4477,0000000081,483302101,천성산,48552,-,-,0.66,쉬움,12,8
4478,0000000081,483302101,천성산,48553,-,-,0.08,쉬움,1,1
4479,0000000081,483302101,천성산,48554,-,-,0.85,쉬움,15,11
4480,0000000081,483302101,천성산,48555,-,-,0.47,쉬움,8,6
4481,0000000081,483302101,천성산,48556,-,-,0.36,쉬움,6,4
4482,0000000081,483302101,천성산,48557,-,-,0.54,쉬움,10,7
4483,0000000081,483302101,천성산,48558,용연리구간,-,0.89,쉬움,16,11
4484,0000000081,483302101,천성산,48559,-,-,0.58,쉬움,10,7
4485,0000000081,483302101,천성산,48560,-,-,0.16,쉬움,3,2
4486,0000000081,483302101,천성산,48561,-,-,0.37,쉬움,7,5
4487,0000000081,483302101,천성산,48562,-,-,0.42,쉬움,7,5
4488,0000000081,483302101,천성산,48563,-,-,0.45,쉬움,8,6
4489,0000000081,483302101,천성산,48564,-,-,0.36,쉬움,6,4
4490,0000000081,483302101,천성산,48565,-,-,0.56,쉬움,10,7
4491,0000000081,483302101,천성산,48566,-,-,0.48,쉬움,8,6
4492,0000000081,483302101,천성산,48567,-,-,0.75,쉬움,13,9
4493,0000000081,483302101,천성산,48568,-,-,0.89,쉬움,16,11
4494,0000000081,483302101,천성산,48569,신전리구간,-,0.27,쉬움,5,3
4495,0000000081,483302101,천성산,48570,-,-,0.69,쉬움,12,9
4496,0000000081,483302101,천성산,48571,-,-,0.11,쉬움,2,1
4497,0000000081,483302101,천성산,48572,-,-,0.26,쉬움,5,3
4498,0000000081,483302101,천성산,48573,-,-,0.25,쉬움,4,3
4499,0000000081,483302101,천성산,48574,-,-,0.33,쉬움,6,4
4500,0000000081,483302101,천성산,48575,-,-,0.74,쉬움,13,9
4501,0000000081,483302101,천성산,48576,-,-,0.05,쉬움,1,1
4502,0000000081,483302101,천성산,48577,-,-,0.58,쉬움,10,7
4503,0000000081,483302101,천성산,48578,-,-,0.52,쉬움,9,6
4504,0000000081,483302101,천성산,48579,-,-,1.42,쉬움,25,18
4505,0000000081,483302101,천성산,48580,-,-,0.44,쉬움,8,5
4506,0000000081,483302101,천성산,48581,용연리구간,-,0.44,쉬움,8,5
4507,0000000081,483302101,천성산,48582,-,-,0.27,쉬움,5,3
4508,0000000081,483302101,천성산,48583,-,-,0.25,쉬움,4,3
4509,0000000081,483302101,천성산,48584,-,-,1.09,쉬움,19,13
4510,0000000081,483302101,천성산,48585,-,-,0.18,쉬움,3,2
4511,0000000081,483302101,천성산,48586,-,-,0.76,쉬움,13,9
4512,0000000081,483302101,천성산,48587,-,-,0.15,쉬움,3,2
4513,0000000081,483302101,천성산,48588,-,-,0.17,쉬움,3,2
4514,0000000081,483302101,천성산,48589,-,-,0.31,쉬움,5,4
4515,0000000081,483302101,천성산,48590,신전리구간,-,2.22,쉬움,39,27
4516,0000000081,483302101,천성산,48591,-,-,0.09,쉬움,2,1
4517,0000000081,483302101,천성산,48592,-,-,1.0,쉬움,18,12
4518,0000000081,483302101,천성산,48593,-,-,0.78,쉬움,14,10
4519,0000000081,483302101,천성산,48594,-,-,0.74,쉬움,13,9
4520,0000000081,483302101,천성산,48595,-,-,0.21,쉬움,4,3
4521,0000000081,483302101,천성산,48596,-,-,0.23,쉬움,4,3
4522,0000000081,483302101,천성산,48597,-,-,0.48,쉬움,8,6
4523,0000000081,483302101,천성산,48598,-,-,1.16,쉬움,20,14
4524,0000000081,483302101,천성산,48599,석계리구간,-,2.5,쉬움,75,53
4525,0000000081,483302101,천성산,48600,-,-,1.37,쉬움,24,17
4526,0000000081,483302101,천성산,48601,-,-,0.71,쉬움,13,9
4527,0000000081,483302101,천성산,48602,-,-,0.82,쉬움,14,10
4528,0000000081,483302101,천성산,48603,-,-,1.2,쉬움,21,15
4529,0000000081,483302101,천성산,48604,-,-,0.04,쉬움,1,0
4530,0000000081,483302101,천성산,48605,-,-,0.6,쉬움,11,7
4531,0000000081,483302101,천성산,48606,-,-,0.27,쉬움,5,3
4532,0000000081,483302101,천성산,48607,-,-,0.44,쉬움,8,5
4533,0000000081,483302101,천성산,48608,-,-,0.22,쉬움,4,3
4534,0000000081,483302101,천성산,48609,-,-,1.32,쉬움,23,16
4535,0000000081,483302101,천성산,48610,-,-,0.99,쉬움,17,12
4536,0000000081,483302101,천성산,48611,-,-,0.21,쉬움,4,3
4537,0000000081,483302101,천성산,48612,석계리구간,-,1.71,쉬움,30,21
4538,0000000081,483302101,천성산,48613,-,-,0.27,쉬움,5,3
4539,0000000081,483302101,천성산,48614,-,-,0.46,쉬움,8,6
4540,0000000081,483302101,천성산,48615,-,-,0.44,쉬움,8,5
4541,0000000081,483302101,천성산,48616,-,-,2.1,쉬움,37,26
4542,0000000081,483302101,천성산,48617,-,-,0.36,쉬움,6,4
4543,0000000081,483302101,천성산,48618,용연리구간,-,1.15,쉬움,20,14
4544,0000000081,483302101,천성산,48619,-,-,1.14,쉬움,20,14
4545,0000000081,483302101,천성산,48620,-,-,2.17,쉬움,38,27
4546,0000000081,483302101,천성산,48621,-,-,0.51,쉬움,9,6
4547,0000000081,483302101,천성산,48622,-,-,3.03,쉬움,53,37
4548,0000000081,483302101,천성산,48623,-,-,1.19,쉬움,21,15
4549,0000000081,483302101,천성산,48624,-,-,1.27,쉬움,22,16
4550,0000000081,483302101,천성산,48625,-,-,2.56,쉬움,45,32
4551,0000000081,483302101,천성산,48626,-,-,0.67,쉬움,12,8
4552,0000000081,483302101,천성산,48627,-,-,0.4,쉬움,7,5
4553,0000000081,483302101,천성산,48628,-,-,1.17,쉬움,21,14
4554,0000000081,483302101,천성산,48629,-,-,1.01,쉬움,18,12
4555,0000000081,483302101,천성산,48630,평산동구간,-,0.27,쉬움,5,3
4556,0000000081,483302101,천성산,48631,-,-,0.97,쉬움,17,12
4557,0000000081,483302101,천성산,48632,-,-,2.36,쉬움,42,29
4558,0000000081,483302101,천성산,48633,-,-,0.27,쉬움,5,3
4559,0000000081,483302101,천성산,48634,평산동구간,-,1.28,쉬움,23,16
4560,0000000081,483302101,천성산,48635,-,-,0.98,쉬움,17,12
4561,0000000081,483302101,천성산,48636,-,-,0.41,쉬움,7,5
4562,0000000081,483302101,천성산,48637,-,-,1.09,쉬움,19,13
4563,0000000081,483302101,천성산,48638,-,-,0.41,쉬움,7,5
4564,0000000081,483302101,천성산,48639,-,-,0.08,쉬움,1,1
4565,0000000081,483302101,천성산,48640,-,-,0.14,쉬움,2,2
4566,0000000081,483302101,천성산,48641,-,-,0.09,쉬움,2,1
4567,0000000081,483302101,천성산,48642,-,-,0.62,쉬움,11,8
4568,0000000081,483302101,천성산,48643,-,-,1.35,쉬움,24,17
4569,0000000081,483302101,천성산,48644,-,-,0.78,쉬움,14,10
4570,0000000081,483302101,천성산,48645,-,-,2.36,쉬움,42,29
4571,0000000081,483302101,천성산,48646,-,-,0.34,쉬움,6,4
4572,0000000081,483302101,천성산,48647,-,-,0.3,쉬움,5,4
4573,0000000081,483302101,천성산,48648,-,-,0.26,쉬움,5,3
4574,0000000081,483302101,천성산,48649,-,-,0.09,쉬움,2,1
4575,0000000081,483302101,천성산,48650,-,-,0.15,쉬움,3,2
4576,0000000081,483302101,천성산,48651,-,-,2.75,쉬움,49,34
4577,0000000081,483302101,천성산,48652,대석리구간,-,2.09,쉬움,37,26
4578,0000000081,483302101,천성산,48653,대석리구간,-,4.96,쉬움,186,130
